date,inflationrate,feerevenue,totalsupply,circulatingsupply,riskreward,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2022-06-11,,,92539091317.34738,68982449308.35779,,40280582244.0,1.6423860156851822,3.674498017208494,7062109602.0,0.076243
2022-06-12,,,92537729535.43414,68981087526.44455,,40278463732.0,1.6425458218059408,3.674690922828746,7078979217.0,0.07648
2022-06-13,,,92533988517.7617,68977346508.77211,,39982591689.0,1.6691222920760307,3.701880916175873,5892372006.0,0.063515
2022-06-14,,,92530605123.28754,68973963114.29794,,39848359398.0,1.681275144054606,3.714351087612929,5057241166.0,0.054742
2022-06-15,,,92527169355.49828,68970527346.5087,,39893862400.0,1.677045618499018,3.710112484517007,5858796208.0,0.063051
2022-06-16,,,92526959268.0606,68970317259.07101,,39824614800.0,1.683365898345568,3.716563756968732,5632402618.0,0.060667
2022-06-17,,,92522512912.6912,68965870903.7016,,39804282062.0,1.6851299795768382,3.71846082278328,5580111187.0,0.060395
2022-06-18,,,92520669007.94415,68964026998.95456,,39715485742.0,1.6932411328447472,3.72677469627132,5659367732.0,0.061138
2022-06-19,,,92517185956.60838,68960543947.61879,,40094152409.0,1.6586599929377055,3.691578577865623,5686375660.0,0.061493
2022-06-20,,,92512711448.71968,68956069439.73007,,40096778235.0,1.6583265280274206,3.691336769147015,5606110374.0,0.060695
2022-06-21,,,92509331583.0792,68952689574.0896,,40089646183.0,1.6588995931223538,3.69199557192842,6023598508.0,0.06508
2022-06-22,,,92507173447.50224,68950531468.51263,,40061920164.0,1.6613583094127415,3.694550892589548,5869073940.0,0.063456
2022-06-23,,,92505106934.4175,68948464955.4279,,40083573348.0,1.659357088934632,3.6925550678923336,5835337493.0,0.063094
2022-06-24,,,92502664349.6094,68946022370.61983,,40076196765.0,1.65997049744262,3.6932344326948767,6153432120.0,0.066557
2022-06-25,,,92500913634.20538,68944271655.21579,,41987175046.0,1.495137981284289,3.525143581693397,6010618814.0,0.064979
2022-06-26,,,92499807955.46278,68943165976.47319,,42965831529.0,1.4163935723104035,3.444848451209153,6072496545.0,0.065606
2022-06-27,,,92496966518.6894,68940324539.69983,,42579739179.0,1.4469555605383322,3.4760840488527687,6256791653.0,0.067691
2022-06-28,,,92494287974.93756,68937645995.94795,,42416442300.0,1.4600180040002186,3.4894665347030056,6208361318.0,0.067132
2022-06-29,,,92492793375.1396,68936151396.15002,,42380453626.0,1.4628904847449054,3.492429267067889,6036546933.0,0.065333
2022-06-30,,,92491042304.5268,68934400325.53722,,43123756403.0,1.403837094849414,3.432233047371005,5850283889.0,0.063235
2022-07-01,,,92489477244.60667,68932835265.6171,,42340769540.0,1.46603007480397,3.4957044272387336,6029306675.0,0.065089
2022-07-02,,,92488632095.89355,68931990116.90398,,42322862553.0,1.4674623573541323,3.497183907587177,6027576606.0,0.065163
2022-07-03,,,92488454945.5086,68931812966.51903,,42299796622.0,1.469328051091301,3.4990908098008715,6093685673.0,0.065928
2022-07-04,,,92486902162.82166,68930260183.83206,,42290257417.0,1.470068502431121,3.499880151289524,6202952248.0,0.067102
2022-07-05,,,92485550226.05688,68928908247.0673,,42217239153.0,1.4759741028973703,3.5059335607843902,6347232554.0,0.068567
2022-07-06,,,92484136450.87148,68927494471.8819,,42362288869.0,1.4641745574784926,3.4939290010240343,6253896842.0,0.067801
2022-07-07,,,92482866299.15137,68926224320.16179,,42332644952.0,1.4665459359703314,3.4963756952168445,6336362571.0,0.068522
2022-07-08,,,92481578957.6545,68924936978.66492,,42365773757.0,1.4638367477658454,3.493640564358992,6411270566.0,0.069379
2022-07-09,,,92481129049.78876,68924487070.7992,,42293404922.0,1.4696895726119985,3.4996203513898307,6488213404.0,0.070135
2022-07-10,,,92481087677.84148,68924445698.85191,,42301761727.0,1.4690108970540685,3.498929006824622,6274548707.0,0.067356
2022-07-11,,,92479659593.03624,68923017614.04666,,42280191928.0,1.4707302210964723,3.500714073292214,6024107457.0,0.065192
2022-07-12,,,92477875047.10396,68921233068.11438,,42113382478.0,1.4842862087929731,3.5145804346312954,6013673057.0,0.064914
2022-07-13,,,92476485042.00868,68919843063.0191,,42114177952.0,1.4841911692653031,3.514514010868587,6078417925.0,0.065687
2022-07-14,,,92475393161.2303,68918751182.2407,,42105980987.0,1.4848380274107065,3.515197782949782,6183086741.0,0.066861
2022-07-15,,,92473927368.53732,68917285389.54774,,42105109511.0,1.484877735639234,3.5152704685941933,6211930299.0,0.067072
2022-07-16,,,92472955317.97745,68916313338.98787,,42108361509.0,1.4845900937817236,3.514998414804963,6211930299.0,0.067072
2022-07-17,,,92443569187.20135,68915927207.21178,,42113807964.0,1.4835116553095995,3.514543823001093,6262488843.0,0.067766
2022-07-18,,,92441677873.8207,68914035893.8311,,42289981022.0,1.4691171791100688,3.499902812171677,6290872422.0,0.068091
2022-07-19,,,92439916016.06956,68912274036.07999,,42417559635.0,1.458759511496699,3.489376549752041,6436518457.0,0.069568
2022-07-20,,,92438409914.57672,68910767934.58714,,42422055307.0,1.458364371490828,3.4890065860979287,6289732101.0,0.068039
2022-07-21,,,92436993557.62589,68909351577.6363,,42427973151.0,1.4578564535345118,3.488519616565127,6306097521.0,0.068124
