date,inflationrate,totalsupply,circulatingsupply,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2022-03-24,3.8891719309485024,34239675266.8954,33713303777.73129,24537025434.497883,1.1263551834360008,5.059333004021489,36966127507.0,1.15
2022-03-25,3.886534813378689,34239675266.8954,33713255607.95927,24534117925.08781,1.126311877231978,5.056621193826498,35284252814.0,1.1
2022-03-26,3.886792852141237,34239675266.8954,33713203481.382435,24564258226.16088,1.118182730881201,5.048437029480217,36743217465.0,1.15
2022-03-27,3.878027019725363,34258602060.047672,33726179033.70177,24575965385.076675,1.115608577290561,5.03689919907764,37381887123.0,1.17
2022-03-28,3.881472104245212,34258602060.047672,33726131048.195698,24572865588.37902,1.11721180428781,5.042048173061783,38385325119.0,1.2
2022-03-29,3.881410635830479,34258602060.047672,33726082621.62618,24571142133.96085,1.1175613731756462,5.042349155006496,37821252129.0,1.18
2022-03-30,3.881956136455512,34258602060.047672,33726034572.14023,24573576775.89517,1.1151015007149434,5.04034538830518,38234069984.0,1.19
2022-03-31,3.879131175509699,34258602060.047672,33725984509.46874,24579941261.07025,1.113302179879616,5.035619807326664,37124295694.0,1.16
2022-04-01,3.874192462288126,34277702081.60481,33739041665.300514,24651398930.14592,1.09949850015838,5.016287650462633,37475067630.0,1.17
2022-04-02,3.873431193713358,34277702081.60481,33738995085.94847,24640296776.26721,1.1014735808198894,5.01756959580324,37521941822.0,1.17
2022-04-03,3.869790365390823,34277702081.60481,33738951761.05165,24637108733.087524,1.1011352402051422,5.013537231031324,38097660399.0,1.19
2022-04-04,3.868406341358747,34277702081.60481,33738906151.77479,24642392119.7842,1.100398454702023,5.011372679662672,38567974864.0,1.2
2022-04-05,3.869449309834588,34277702081.60481,33738866013.843185,24650511797.596752,1.0992477537122625,5.011231898166267,38143256760.0,1.19
2022-04-06,3.854536475388419,34297263283.87329,33752514117.1294,24696109813.6118,1.0879368491477417,4.984408247215751,35075600081.0,1.095
2022-04-07,3.858977371078225,34297263283.87329,33752476295.7032,24670993678.32537,1.0941914639580386,4.995393436026688,34871971775.0,1.087
2022-04-08,3.860198819607765,34297263283.87329,33752439362.57711,24690456939.63005,1.090727001117009,4.993030051547048,33500739908.0,1.044
2022-04-09,3.859552512218488,34297263283.87329,33752407656.49561,24684142820.65229,1.091776183922888,4.993466371275762,33195045332.0,1.036
2022-04-10,3.858341054702862,34297263283.87329,33752373941.97073,24680866265.18132,1.0919766094982908,4.992449846033181,33947964786.0,1.058
2022-04-11,3.8557460565970354,34317128315.51785,33766216227.15376,24686479783.4383,1.0919210890895092,4.989768850020273,29631170681.0,0.923038
2022-04-12,3.85657360037025,34317128315.51785,33766169646.655006,24682511876.51897,1.092912634752663,4.991635215269909,30378015504.0,0.94685
2022-04-13,3.8559662944657154,34317128315.51785,33766125674.28242,24679562815.067955,1.093314896263875,4.99143904462189,31099389619.0,0.970405
2022-04-14,3.856275582060907,34317128315.51785,33766083019.34565,24682658315.73836,1.092790472895322,4.991207067125573,30109702668.0,0.939929
2022-04-15,3.85636049376761,34317128315.51785,33766039229.988888,24680516891.669685,1.093224403179116,4.991743570939137,30613266450.0,0.954374
