date,inflationrate,totalsupply,circulatingsupply,riskreward,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2022-01-01,5.634080157915961,395707586.4722672,76937055.0,,227464960.3289905,3.4948254413767144,9.325806866039082,27567532462.0,113.06
2022-01-02,5.691446145252386,395880537.04550666,76937055.0,,230108604.6956396,3.426329535604422,9.312783381134606,27632170472.0,113.51
2022-01-03,5.703052063899164,395889615.1500397,76937055.0,,230599298.5738632,3.4170642197650425,9.31499323517428,26462323480.0,108.5
2022-01-04,5.708650566361283,395891398.7912992,76937055.0,,230833566.7627391,3.416777566829654,9.320480025111046,25697775175.0,105.19
2022-01-05,5.6783590468801055,396153214.25517774,76937055.0,,230103405.60837907,3.4368442888923045,9.310359694377896,24798518866.0,101.75
2022-01-06,5.697388555003579,396173402.16756696,76937055.0,,230917088.1557493,3.417588080009226,9.309689907140395,23267239098.0,95.32
2022-01-07,5.775180098679123,396199856.89670455,76937055.0,,234127394.9128161,3.3420873848320154,9.310279049040435,21397821594.0,87.67
2022-01-08,5.849136089941333,396213214.53731126,76937055.0,,237155954.36953792,3.2688829377913287,9.30922043938494,20598618649.0,84.63
2022-01-09,5.775391839116172,396219546.0836439,76937055.0,,234182038.10295263,3.3420219350212443,9.310428636234104,22151584547.0,90.74
2022-01-10,5.690164993828163,396435500.4777676,76937055.0,,231136418.25918728,3.4134674163712297,9.297864338201506,20681163431.0,84.56
2022-01-11,5.675616335194067,396441966.9043734,76937055.0,,230561809.0528632,3.4310488876110323,9.301398393938836,21780733125.0,89.28
2022-01-12,5.811754013722129,396490320.50848585,76937055.0,,236189571.21345016,3.291748798431149,9.294811155067755,23108164945.0,94.6
